data_quality_scan,data_source,data_quality_job_id,data_quality_job_configuration,job_labels,job_start_time,job_end_time,job_quality_result,job_dimension_result,job_rows_scanned,rule_name,rule_description,rule_type,rule_evaluation_type,rule_column,rule_dimension,rule_threshold_percent,rule_parameters,rule_passed,rule_rows_evaluated,rule_rows_passed,rule_rows_passed_percent,rule_rows_null,rule_failed_records_query,created_on,last_updated,rule_assertion_row_count,debug_queries
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-trn-sale-header"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-trn-sale-header"",
    ""display_name"": ""dq-pigpos-fr_trn_sale_header""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_TRN_SALE_HEADER"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_TRN_SALE_HEADER""
  }
}",f0b5c159-18be-42fb-bd45-62680e44b66c,"{""increment_column"":"""",""incremental"":false,""row_filter"":""COALESCE(CANCEL_FLAG, 'N') = 'N' \r\n"",""sampling_percent"":100,""trigger"":""on_demand""}","{""content"":""sale-transaction-header""}",2026-02-23 02:45:35.000000 UTC,2026-02-23 02:46:04.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""75.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":75}}",5164589,,,Range check,Per row,DISC_AMT,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,5164589,5162749,99.964373,0,"WITH `f0b5c159-18be-42fb-bd45-62680e44b66c` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_TRN_SALE_HEADER` WHERE (COALESCE(CANCEL_FLAG, 'N') = 'N' 
)) SELECT * FROM `f0b5c159-18be-42fb-bd45-62680e44b66c` WHERE (NOT((`DISC_AMT` >= 0) IS TRUE));",2026-02-23 02:44:57.000000 UTC,2026-02-23 02:44:57.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-trn-sale-header"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-trn-sale-header"",
    ""display_name"": ""dq-pigpos-fr_trn_sale_header""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_TRN_SALE_HEADER"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_TRN_SALE_HEADER""
  }
}",f0b5c159-18be-42fb-bd45-62680e44b66c,"{""increment_column"":"""",""incremental"":false,""row_filter"":""COALESCE(CANCEL_FLAG, 'N') = 'N' \r\n"",""sampling_percent"":100,""trigger"":""on_demand""}","{""content"":""sale-transaction-header""}",2026-02-23 02:45:35.000000 UTC,2026-02-23 02:46:04.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""75.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":75}}",5164589,,,Range check,Per row,DISC_AMT1,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,5164589,5163317,99.975371,0,"WITH `f0b5c159-18be-42fb-bd45-62680e44b66c` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_TRN_SALE_HEADER` WHERE (COALESCE(CANCEL_FLAG, 'N') = 'N' 
)) SELECT * FROM `f0b5c159-18be-42fb-bd45-62680e44b66c` WHERE (NOT((`DISC_AMT1` >= 0) IS TRUE));",2026-02-23 02:44:57.000000 UTC,2026-02-23 02:44:57.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-trn-sale-header"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-trn-sale-header"",
    ""display_name"": ""dq-pigpos-fr_trn_sale_header""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_TRN_SALE_HEADER"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_TRN_SALE_HEADER""
  }
}",f0b5c159-18be-42fb-bd45-62680e44b66c,"{""increment_column"":"""",""incremental"":false,""row_filter"":""COALESCE(CANCEL_FLAG, 'N') = 'N' \r\n"",""sampling_percent"":100,""trigger"":""on_demand""}","{""content"":""sale-transaction-header""}",2026-02-23 02:45:35.000000 UTC,2026-02-23 02:46:04.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""75.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":75}}",5164589,,,Range check,Per row,DISC_AMT2,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",true,5164589,5164589,100.0,0,"WITH `f0b5c159-18be-42fb-bd45-62680e44b66c` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_TRN_SALE_HEADER` WHERE (COALESCE(CANCEL_FLAG, 'N') = 'N' 
)) SELECT * FROM `f0b5c159-18be-42fb-bd45-62680e44b66c` WHERE (NOT((`DISC_AMT2` >= 0) IS TRUE));",2026-02-23 02:44:57.000000 UTC,2026-02-23 02:44:57.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-trn-sale-header"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-trn-sale-header"",
    ""display_name"": ""dq-pigpos-fr_trn_sale_header""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_TRN_SALE_HEADER"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_TRN_SALE_HEADER""
  }
}",f0b5c159-18be-42fb-bd45-62680e44b66c,"{""increment_column"":"""",""incremental"":false,""row_filter"":""COALESCE(CANCEL_FLAG, 'N') = 'N' \r\n"",""sampling_percent"":100,""trigger"":""on_demand""}","{""content"":""sale-transaction-header""}",2026-02-23 02:45:35.000000 UTC,2026-02-23 02:46:04.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""75.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":75}}",5164589,,,Range check,Per row,DISC_AMT3,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",true,5164589,5164589,100.0,0,"WITH `f0b5c159-18be-42fb-bd45-62680e44b66c` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_TRN_SALE_HEADER` WHERE (COALESCE(CANCEL_FLAG, 'N') = 'N' 
)) SELECT * FROM `f0b5c159-18be-42fb-bd45-62680e44b66c` WHERE (NOT((`DISC_AMT3` >= 0) IS TRUE));",2026-02-23 02:44:57.000000 UTC,2026-02-23 02:44:57.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-trn-sale-header"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-trn-sale-header"",
    ""display_name"": ""dq-pigpos-fr_trn_sale_header""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_TRN_SALE_HEADER"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_TRN_SALE_HEADER""
  }
}",f0b5c159-18be-42fb-bd45-62680e44b66c,"{""increment_column"":"""",""incremental"":false,""row_filter"":""COALESCE(CANCEL_FLAG, 'N') = 'N' \r\n"",""sampling_percent"":100,""trigger"":""on_demand""}","{""content"":""sale-transaction-header""}",2026-02-23 02:45:35.000000 UTC,2026-02-23 02:46:04.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""75.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":75}}",5164589,,,Range check,Per row,FREIGHT_AMT,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",true,5164589,5164589,100.0,0,"WITH `f0b5c159-18be-42fb-bd45-62680e44b66c` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_TRN_SALE_HEADER` WHERE (COALESCE(CANCEL_FLAG, 'N') = 'N' 
)) SELECT * FROM `f0b5c159-18be-42fb-bd45-62680e44b66c` WHERE (NOT((`FREIGHT_AMT` >= 0) IS TRUE));",2026-02-23 02:44:57.000000 UTC,2026-02-23 02:44:57.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-trn-sale-header"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-trn-sale-header"",
    ""display_name"": ""dq-pigpos-fr_trn_sale_header""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_TRN_SALE_HEADER"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_TRN_SALE_HEADER""
  }
}",f0b5c159-18be-42fb-bd45-62680e44b66c,"{""increment_column"":"""",""incremental"":false,""row_filter"":""COALESCE(CANCEL_FLAG, 'N') = 'N' \r\n"",""sampling_percent"":100,""trigger"":""on_demand""}","{""content"":""sale-transaction-header""}",2026-02-23 02:45:35.000000 UTC,2026-02-23 02:46:04.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""75.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":75}}",5164589,,,Range check,Per row,GROSS_AMT,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",true,5164589,5164589,100.0,0,"WITH `f0b5c159-18be-42fb-bd45-62680e44b66c` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_TRN_SALE_HEADER` WHERE (COALESCE(CANCEL_FLAG, 'N') = 'N' 
)) SELECT * FROM `f0b5c159-18be-42fb-bd45-62680e44b66c` WHERE (NOT((`GROSS_AMT` >= 0) IS TRUE));",2026-02-23 02:44:57.000000 UTC,2026-02-23 02:44:57.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-trn-sale-header"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-trn-sale-header"",
    ""display_name"": ""dq-pigpos-fr_trn_sale_header""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_TRN_SALE_HEADER"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_TRN_SALE_HEADER""
  }
}",f0b5c159-18be-42fb-bd45-62680e44b66c,"{""increment_column"":"""",""incremental"":false,""row_filter"":""COALESCE(CANCEL_FLAG, 'N') = 'N' \r\n"",""sampling_percent"":100,""trigger"":""on_demand""}","{""content"":""sale-transaction-header""}",2026-02-23 02:45:35.000000 UTC,2026-02-23 02:46:04.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""75.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":75}}",5164589,,,Range check,Per row,NET_AMT,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",true,5164589,5164589,100.0,0,"WITH `f0b5c159-18be-42fb-bd45-62680e44b66c` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_TRN_SALE_HEADER` WHERE (COALESCE(CANCEL_FLAG, 'N') = 'N' 
)) SELECT * FROM `f0b5c159-18be-42fb-bd45-62680e44b66c` WHERE (NOT((`NET_AMT` >= 0) IS TRUE));",2026-02-23 02:44:57.000000 UTC,2026-02-23 02:44:57.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-trn-sale-header"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-trn-sale-header"",
    ""display_name"": ""dq-pigpos-fr_trn_sale_header""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_TRN_SALE_HEADER"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_TRN_SALE_HEADER""
  }
}",f0b5c159-18be-42fb-bd45-62680e44b66c,"{""increment_column"":"""",""incremental"":false,""row_filter"":""COALESCE(CANCEL_FLAG, 'N') = 'N' \r\n"",""sampling_percent"":100,""trigger"":""on_demand""}","{""content"":""sale-transaction-header""}",2026-02-23 02:45:35.000000 UTC,2026-02-23 02:46:04.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""75.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":75}}",5164589,,,Range check,Per row,VAT_AMT,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",true,5164589,5164589,100.0,0,"WITH `f0b5c159-18be-42fb-bd45-62680e44b66c` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_TRN_SALE_HEADER` WHERE (COALESCE(CANCEL_FLAG, 'N') = 'N' 
)) SELECT * FROM `f0b5c159-18be-42fb-bd45-62680e44b66c` WHERE (NOT((`VAT_AMT` >= 0) IS TRUE));",2026-02-23 02:44:57.000000 UTC,2026-02-23 02:44:57.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-trn-sale-detail"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-trn-sale-detail"",
    ""display_name"": ""dq-pigpos-fr_trn_sale_detail""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_TRN_SALE_DETAIL"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_TRN_SALE_DETAIL""
  }
}",7846b812-723a-4d9c-b482-d18fb7b38858,"{""increment_column"":"""",""incremental"":false,""row_filter"":""COALESCE(CANCEL_FLAG, 'N') = 'N'"",""sampling_percent"":100,""trigger"":""on_demand""}","{""content"":""sale-transaction-detail""}",2026-02-23 02:53:19.000000 UTC,2026-02-23 02:53:49.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""66.669998"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":66.67}}",22354773,,,Range check,Per row,DISC_AMT1,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,22354773,22332231,99.899162,0,"WITH `7846b812-723a-4d9c-b482-d18fb7b38858` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_TRN_SALE_DETAIL` WHERE (COALESCE(CANCEL_FLAG, 'N') = 'N')) SELECT * FROM `7846b812-723a-4d9c-b482-d18fb7b38858` WHERE (NOT((`DISC_AMT1` >= 0) IS TRUE));",2026-02-23 02:52:42.000000 UTC,2026-02-23 02:52:42.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-trn-sale-detail"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-trn-sale-detail"",
    ""display_name"": ""dq-pigpos-fr_trn_sale_detail""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_TRN_SALE_DETAIL"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_TRN_SALE_DETAIL""
  }
}",7846b812-723a-4d9c-b482-d18fb7b38858,"{""increment_column"":"""",""incremental"":false,""row_filter"":""COALESCE(CANCEL_FLAG, 'N') = 'N'"",""sampling_percent"":100,""trigger"":""on_demand""}","{""content"":""sale-transaction-detail""}",2026-02-23 02:53:19.000000 UTC,2026-02-23 02:53:49.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""66.669998"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":66.67}}",22354773,,,Range check,Per row,DISC_AMT,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,22354773,22346879,99.964688,0,"WITH `7846b812-723a-4d9c-b482-d18fb7b38858` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_TRN_SALE_DETAIL` WHERE (COALESCE(CANCEL_FLAG, 'N') = 'N')) SELECT * FROM `7846b812-723a-4d9c-b482-d18fb7b38858` WHERE (NOT((`DISC_AMT` >= 0) IS TRUE));",2026-02-23 02:52:42.000000 UTC,2026-02-23 02:52:42.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-trn-sale-detail"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-trn-sale-detail"",
    ""display_name"": ""dq-pigpos-fr_trn_sale_detail""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_TRN_SALE_DETAIL"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_TRN_SALE_DETAIL""
  }
}",7846b812-723a-4d9c-b482-d18fb7b38858,"{""increment_column"":"""",""incremental"":false,""row_filter"":""COALESCE(CANCEL_FLAG, 'N') = 'N'"",""sampling_percent"":100,""trigger"":""on_demand""}","{""content"":""sale-transaction-detail""}",2026-02-23 02:53:19.000000 UTC,2026-02-23 02:53:49.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""66.669998"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":66.67}}",22354773,,,Range check,Per row,SALE_WGH,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,22354773,22354454,99.998573,124,"WITH `7846b812-723a-4d9c-b482-d18fb7b38858` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_TRN_SALE_DETAIL` WHERE (COALESCE(CANCEL_FLAG, 'N') = 'N')) SELECT * FROM `7846b812-723a-4d9c-b482-d18fb7b38858` WHERE (NOT((`SALE_WGH` >= 0) IS TRUE));",2026-02-23 02:52:42.000000 UTC,2026-02-23 02:52:42.000000 UTC,,"{
  ""debug_queries"": []
}"
